Table S5 | The Bayes factor (BF) calculation results.        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data type,Species number,Dataset name,method,i_val,e_val,rep,n_samples,pp_Porifera,pp_Ctenophora,pp_Cnidaria,pp_Xenacoelomorpha,pp_Hemichordata,pp_Echinodermata,pp_Lophotrochozoa,pp_Ecdysozoa,pp_metazoans,pp_metazoans_ingroup,pp_Ctenophora_Sister,pp_Porifera_Sister,pp_Deuterostome,pp_Nephrozoa,pp_Xenambulacraria,bf_Porifera,bf_Xenacoelomorpha,bf_Deutorostome,bf_Porifera>5,bf_Porifera<-5,bf_Xenacoelomorpha>5,bf_Xenacoelomorpha<-5,bf_Deutorostome>5,bf_Deutorostome<-5
Gene content,44,Aco,Orthogroups,2.5,1.00E-05,1,70001,1,1,1,1,1,1,0.03942782,1,1,0.9729719,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-05,2,70001,1,1,1,1,1,1,0,1,1,0.9761719,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-05,3,70001,1,1,1,1,1,1,0,1,1,0.9761719,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-05,4,70001,1,1,1,1,1,1,0.02234243,1,1,0.9723624,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-09,1,55746,1,1,1,1,1,1,1,1,1,0.9995456,0,1,1,1,0,12.38126856,22.09718902,10.928543,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-09,2,56082,1,1,1,1,1,1,1,1,1,0.9994056,0,1,1,1,0,12.38727791,22.10319838,10.93455235,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-09,3,56989,1,1,1,1,1,1,1,1,1,0.9996257,0,1,1,1,0,12.40332155,22.11924202,10.950596,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-09,4,61499,1,1,1,1,1,1,1,1,1,0.9998699,0,1,1,1,0,12.47948549,22.19540596,11.02675993,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-12,1,70001,1,1,1,1,1,1,1,1,1,0.9999048,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-12,2,70001,1,1,1,1,1,1,1,1,1,0.9998286,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-12,3,70001,1,1,1,1,1,1,1,1,1,0.9998286,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,2.5,1.00E-12,4,70001,1,1,1,1,1,1,1,1,1,0.9999619,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-02,1,100001,1,1,1,1,1,1,1,1,1,0.0004533273,0,1,1,1,0,12.96565102,22.68157149,11.51292546,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-02,2,100001,1,1,1,1,1,1,1,1,1,0.0003733284,0,1,1,1,0,12.96565102,22.68157149,11.51292546,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-02,3,100001,1,1,1,1,1,1,1,1,1,0.0004533273,0,1,1,1,0,12.96565102,22.68157149,11.51292546,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-02,4,100001,1,1,1,1,1,1,0.9970934,1,1,0.001066652,0,1,1,1,0,12.96565102,22.68157149,11.51292546,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-05,1,70001,1,1,1,1,1,1,0.9999429,1,1,0.6019314,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-05,2,70001,1,1,1,1,1,1,0.9977905,1,1,0.6213596,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-05,3,70001,1,1,1,1,1,1,0.9977524,1,1,0.6191311,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-05,4,70001,1,1,1,1,1,1,0.9969715,1,1,0.6152454,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-09,1,70001,1,1,1,1,1,1,1,1,1,0.846841,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-09,2,70001,1,1,1,1,1,1,1,1,1,0.8409935,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-09,3,70001,1,1,1,1,1,1,1,1,1,0.8409935,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-09,4,70001,1,1,1,1,1,1,1,1,1,0.8400602,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-12,1,70001,1,1,1,1,1,1,1,1,1,0.9886097,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-12,2,70001,1,1,1,1,1,1,1,1,1,0.9896954,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-12,3,70001,1,1,1,1,1,1,1,1,1,0.9896954,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,4,1.00E-12,4,70001,1,1,1,1,1,1,1,1,1,0.9896954,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-02,1,100001,1,1,1,1,1,1,1,1,1,0.102612,0,1,1,1,0,12.96565102,22.68157149,11.51292546,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-02,2,100001,1,1,1,1,1,1,1,1,1,0.1012253,0,1,1,1,0,12.96565102,22.68157149,11.51292546,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-02,3,100001,1,1,1,1,1,1,1,1,1,0.09686538,0,1,1,1,0,12.96565102,22.68157149,11.51292546,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-02,4,100001,1,1,1,1,1,1,1,1,1,0.1057986,0,1,1,1,0,12.96565102,22.68157149,11.51292546,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-05,1,70001,1,1,1,1,1,1,1,1,1,0.2634045,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-05,2,70001,1,1,1,1,1,1,1,1,1,0.2706615,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-05,3,70001,1,1,1,1,1,1,1,1,1,0.27689,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-05,4,70001,1,1,1,1,1,1,1,1,1,0.2661854,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-09,1,70001,1,1,1,1,1,1,1,1,1,0.919792,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-09,2,70001,1,1,1,1,1,1,1,1,1,0.9033352,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-09,3,70001,1,1,1,1,1,1,1,1,1,0.906897,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-09,4,70001,1,1,1,1,1,1,1,1,1,0.9021162,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-12,1,70001,1,1,1,1,1,1,1,1,1,0.987086,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-12,2,70001,1,1,1,1,1,1,1,1,1,0.9921335,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-12,3,70001,1,1,1,1,1,1,1,1,1,0.9909906,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,44,Aco,Orthogroups,6,1.00E-12,4,70001,1,1,1,1,1,1,1,1,1,0.9911811,0,1,1,1,0,12.60897608,22.32489654,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-02,1,71563,1,1,1,1,1,1,0,1,1,0.1744639,0,1,1,1,0,13.04268668,18.5840606,11.17831949,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-02,2,75017,1,1,1,1,1,1,0,1,1,0.1654373,0,1,1,1,0,13.0898239,18.63119781,11.2254567,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-02,3,88653,1,1,1,1,1,1,0,1,1,0.1764626,0,1,1,1,0,13.25684107,18.79821498,11.39247387,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-02,4,88273,1,1,1,1,1,1,0,1,1,0.1767389,0,1,1,1,0,13.25254543,18.79391935,11.38817824,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-05,1,81835,1,1,1,1,1,1,0,1,1,0.3315411,0,1,1,1,0,13.17681528,18.7181892,11.31244808,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-05,2,78073,1,1,1,1,1,1,0,1,1,0.3434549,0,1,1,1,0,13.12975396,18.67112787,11.26538676,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-05,3,82008,1,1,1,1,1,1,0,1,1,0.3438851,0,1,1,1,0,13.17892709,18.720301,11.31455989,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-05,4,95599,1,1,1,1,1,1,0,1,1,0.3446025,0,1,1,1,0,13.33227438,18.87364829,11.46790718,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-09,1,93534,1,1,1,1,1,1,0.07851634,1,1,0.9594731,0,1,1,1,0,13.31043679,18.85181071,11.44606959,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-09,2,97986,1,1,1,1,1,1,0.07552048,1,1,0.9642536,0,1,1,1,0,13.35693688,18.8983108,11.49256968,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-09,3,87507,1,1,1,1,1,1,0.05445597,1,1,0.9570934,0,1,1,1,0,13.24382984,18.78520375,11.37946264,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-09,4,94127,1,1,1,1,1,1,0.04459176,1,1,0.96191,0,1,1,1,0,13.31675679,18.8581307,11.45238959,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-12,1,100001,1,1,1,1,1,1,0.0006799909,1,1,0.9681604,0,1,1,1,0,13.37729266,18.91866658,11.51292546,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-12,2,100001,1,1,1,1,1,1,0,1,1,0.9676538,0,1,1,1,0,13.37729266,18.91866658,11.51292546,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-12,3,100001,1,1,1,1,1,1,0,1,1,0.9622138,0,1,1,1,0,13.37729266,18.91866658,11.51292546,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,1.5,1.00E-12,4,100001,1,1,1,1,1,1,0,1,1,0.9720404,0,1,1,1,0,13.37729266,18.91866658,11.51292546,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-02,1,70001,1,1,1,1,1,1,0,1,1,0.000819032,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-02,2,70001,1,1,1,1,1,1,0,1,1,0.000819032,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-02,3,70001,1,1,1,1,1,1,0,1,1,0.000819032,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-02,4,70001,1,1,1,1,1,1,0,1,1,0.0007809375,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-05,1,70001,1,1,1,1,1,1,0,1,1,0.02213291,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-05,2,70001,1,1,1,1,1,1,0,1,1,0.01822822,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-05,3,70001,1,1,1,1,1,1,0,1,1,0.01908535,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-05,4,70001,1,1,1,1,1,1,0,1,1,0.01634255,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-09,1,70001,1,1,1,1,1,1,1,1,1,0.1998248,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-09,2,70001,1,1,1,1,1,1,1,1,1,0.1891964,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-09,3,70001,1,1,1,1,1,1,0.9999619,1,1,0.202339,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-09,4,70001,1,1,1,1,1,1,1,1,1,0.2204529,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-12,1,70001,1,1,1,1,1,1,0.9269347,1,1,0.00009523628,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-12,2,70001,1,1,1,1,1,1,0.6237595,1,1,0.0005904649,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-12,3,70001,1,1,1,1,1,1,0.72351,1,1,0.001638064,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2,1.00E-12,4,70001,1,1,1,1,1,1,0.77669,1,1,0.00007618902,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-02,1,69176,1,1,1,1,1,1,0.004568058,1,1,0,0,0,1,1,0,1.864367198,18.55013592,11.1443948,0,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-02,2,65064,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1.864367198,18.48885242,11.08311131,0,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-02,3,71355,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1.864367198,18.58114979,11.17540868,0,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-02,4,71406,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1.864367198,18.58186429,11.17612317,0,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-05,1,70619,1,1,1,1,1,1,0,1,1,0.0004531294,0,1,1,1,0,13.02940755,18.57078146,11.16504035,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-05,2,71171,1,1,1,1,1,1,0,1,1,0.0002997433,0,1,1,1,0,13.03719386,18.57856777,11.17282666,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-05,3,71296,1,1,1,1,1,1,0,1,1,0.000299222,0,1,1,1,0,13.03894868,18.58032259,11.17458148,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-05,4,68123,1,1,1,1,1,1,0,1,1,0.0003131544,0,1,1,1,0,12.99342269,18.53479661,11.12905549,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-09,1,75450,1,1,1,1,1,1,0.1198664,1,1,0.0002827455,0,1,1,1,0,13.09557941,18.63695332,11.23121221,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-09,2,75413,1,1,1,1,1,1,0.1627475,1,1,0.0001944837,0,1,1,1,0,13.09508889,18.6364628,11.23072169,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-09,3,76800,1,1,1,1,1,1,0.01230903,1,1,0.0002256944,0,1,1,1,0,13.1133141,18.65468801,11.2489469,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-09,4,81078,1,1,1,1,1,1,0.1845286,1,1,0.0001315595,0,1,1,1,0,13.1675218,18.70889571,11.3031546,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-12,1,82174,1,1,1,1,1,1,0.0000486768,1,1,0.006327984,0,1,1,1,0,13.18094926,18.72232317,11.31658206,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-12,2,78042,1,1,1,1,1,1,0.01469282,1,1,0.00596255,0,1,1,1,0,13.12935681,18.67073072,11.26498961,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-12,3,96699,1,1,1,1,1,1,0.02645984,1,1,0.004867287,0,1,1,1,0,13.3437152,18.88508911,11.479348,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,2.5,1.00E-12,4,96673,1,1,1,1,1,1,0.02646714,1,1,0.00486863,0,1,1,1,0,13.34344628,18.8848202,11.47907908,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,4,1.00E-02,1,70001,1,1,1,1,1,1,0.7018914,1,1,0,0,0,1,1,0,1.864367198,18.56199163,11.15625052,0,0,1,0,1,0
Gene content,47,Opi,Homogroups,4,1.00E-02,2,70001,1,1,1,1,1,1,0.6411116,1,1,0,0,0,0.999981,1,0,1.864367198,18.56199163,10.87105258,0,0,1,0,1,0
Gene content,47,Opi,Homogroups,4,1.00E-02,3,70001,1,1,1,1,1,1,0.4709434,1,1,0,0,0,1,1,0,1.864367198,18.56199163,11.15625052,0,0,1,0,1,0
Gene content,47,Opi,Homogroups,4,1.00E-02,4,70001,1,1,1,1,1,1,0.5403516,1,1,0,0,0,1,1,0,1.864367198,18.56199163,11.15625052,0,0,1,0,1,0
Gene content,47,Opi,Homogroups,4,1.00E-05,1,70001,1,1,1,1,1,1,0.5749224,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,4,1.00E-05,2,70001,1,1,1,1,1,1,0.3926592,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,4,1.00E-05,3,70001,1,1,1,1,1,1,0.4554389,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,4,1.00E-05,4,70001,1,1,1,1,1,1,0.1298832,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,4,1.00E-09,1,70001,1,1,1,1,1,1,0.9636578,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,4,1.00E-09,2,70001,1,1,1,1,1,1,0.9840574,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,4,1.00E-09,3,70001,1,1,1,1,1,1,0.999981,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,4,1.00E-09,4,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,4,1.00E-12,1,70001,1,1,1,1,1,1,0.9955048,1,1,0,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,4,1.00E-12,2,70001,1,1,1,1,1,1,0.9788956,1,1,0,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,4,1.00E-12,3,70001,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,4,1.00E-12,4,70001,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,13.02061772,18.56199163,11.15625052,1,0,1,0,1,0
Gene content,47,Opi,Homogroups,6,1.00E-02,1,70001,1,1,1,1,1,1,0.7019866,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-02,2,70001,1,1,1,1,1,1,0.7601569,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-02,3,70001,1,1,1,1,1,1,0.7986895,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-02,4,70001,1,1,1,1,1,1,0.7878136,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-05,1,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-05,2,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-05,3,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-05,4,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-09,1,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-09,2,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-09,3,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-09,4,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-12,1,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-12,2,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-12,3,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Homogroups,6,1.00E-12,4,70001,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.864367198,18.56199163,-11.15625052,0,0,1,0,0,1
Gene content,47,Opi,Orthogroups,1.5,1.00E-02,1,8001,1,1,1,1,1,1,0.1469755,1,1,0.9758374,0,1,1,1,0,10.85156402,16.39293793,8.987196821,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-02,2,6996,1,1,1,1,1,1,0.1576139,1,1,0.9801791,0,1,1,1,0,10.71731809,16.258692,8.852950887,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-02,3,7004,1,1,1,1,1,1,0.1574338,1,1,0.9802018,0,1,1,1,0,10.71846111,16.25983502,8.854093908,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-02,4,6976,1,1,1,1,1,1,0.1142966,1,1,0.9808869,0,1,1,1,0,10.71445481,16.25582872,8.850087607,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-05,1,60001,1,1,1,1,1,1,0,1,1,0.9988667,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-05,2,60001,1,1,1,1,1,1,0.00008888691,1,1,0.9988222,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-05,3,60001,1,1,1,1,1,1,0.00475545,1,1,0.9986889,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-05,4,60001,1,1,1,1,1,1,0,1,1,0.9994667,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-09,1,60001,1,1,1,1,1,1,0.2867492,1,1,0.9999111,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-09,2,60001,1,1,1,1,1,1,0.1659963,1,1,0.9997111,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-09,3,60001,1,1,1,1,1,1,0.1659963,1,1,0.9997111,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-09,4,60001,1,1,1,1,1,1,0.1659963,1,1,0.9997111,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-12,1,60001,1,1,1,1,1,1,0.2622831,1,1,0.9997556,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-12,2,60001,1,1,1,1,1,1,0.2380836,1,1,0.9997333,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-12,3,60001,1,1,1,1,1,1,0.160352,1,1,0.9997778,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
Gene content,47,Opi,Orthogroups,1.5,1.00E-12,4,60001,1,1,1,1,1,1,0.225795,1,1,0.9994889,0,1,1,1,0,12.86646704,18.40784095,11.00209984,1,0,1,0,1,0
